"x","y","uniquesquirrelid","hectare","shift","date","hectaresquirrelnumber","age","primaryfurcolor","highlightfurcolor","combinationofcolors","colornotes","location","abovegroundsightermeasurement","specificlocation","running","chasing","climbing","eating","foraging","otheractivities","kuks","quaas","moans","tailflags","tailtwitches","approaches","indifferent","runsfrom","otherinteractions","latlon","zipcodes","communitydistricts","boroughboundaries","citycouncildistricts","policeprecincts"
"-73.9716402","40.7665134","3I-PM-1013-08","03I","PM",10132018,8,"Adult","Black",NULL,"Black+",NULL,"Above Ground","2",NULL,False,False,True,False,False,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9716402454355 40.7665133780672)",NULL,19,4,19,13
"-73.9727926","40.7703706","7F-AM-1008-07","07F","AM",10082018,7,"Adult","Gray",NULL,"Gray+",NULL,"Above Ground","28","next to the hole of #6",False,False,False,False,False,"standing",False,False,False,False,False,False,True,False,NULL,"POINT (-73.9727926335397 40.77037055775)",NULL,19,4,19,13
"-73.9590192","40.7926139","34D-AM-1008-03","34D","AM",10082018,3,"Adult","Cinnamon","White","Cinnamon+White",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,False,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9590191655172 40.7926139425111)",NULL,19,4,19,13
"-73.9695518","40.7762146","14E-AM-1008-15","14E","AM",10082018,15,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,True,"walking",False,False,False,False,False,False,True,False,NULL,"POINT (-73.9695518341907 40.7762145993937)",NULL,19,4,19,13
"-73.9703733","40.7701979","8H-PM-1014-04","08H","PM",10142018,4,"Adult","Black",NULL,"Black+",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,False,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.97037326492571 40.7701979377103)",NULL,19,4,19,13
"-73.9673949","40.7826219","21D-AM-1008-04","21D","AM",10082018,4,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,False,NULL,False,False,False,False,True,False,False,True,NULL,"POINT (-73.9673949458096 40.78262185394961)",NULL,19,4,19,13
"-73.9569671","40.7948793","37E-PM-1006-03","37E","PM",10062018,3,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,False,NULL,False,False,False,False,False,False,False,True,"me","POINT (-73.9569670900695 40.794879285681304)",NULL,19,4,19,13
"-73.9671534","40.7810850","20D-AM-1007-02","20D","AM",10072018,2,"Adult","Gray",NULL,"Gray+","too far to note 30'","Ground Plane","FALSE",NULL,False,False,False,False,True,"quieter",False,False,False,False,True,False,False,False,NULL,"POINT (-73.9671534029191 40.7810849804467)",NULL,19,4,19,13
"-73.9698044","40.7697008","7I-PM-1013-06","07I","PM",10132018,6,"Adult","Cinnamon",NULL,"Cinnamon+","Brown written in as Primary","Ground Plane","FALSE","Under the tree",False,False,False,True,False,"playing,interacting with #7",False,False,False,False,True,False,False,True,NULL,"POINT (-73.9698044218476 40.7697007833531)",NULL,19,4,19,13
"-73.9614218","40.7938945","34B-AM-1013-01","34B","AM",10132018,1,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,True,"hopping",False,False,False,False,True,True,False,False,NULL,"POINT (-73.9614218413356 40.7938945058793)",NULL,19,4,19,13
"-73.9611986","40.7916048","32C-AM-1014-06","32C","AM",10142018,6,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,True,NULL,False,False,False,False,False,False,False,True,NULL,"POINT (-73.9611985783336 40.791604823372)",NULL,19,4,19,13
"-73.9538512","40.7981258","42E-PM-1012-04","42E","PM",10122018,4,"Adult","Gray","White","Gray+White",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.95385121459 40.7981257651433)",NULL,19,4,19,13
"-73.9645390","40.7809916","20G-PM-1013-01","20G","PM",10132018,1,"Adult","Cinnamon","White","Cinnamon+White",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,True,NULL,False,False,False,False,True,False,False,True,NULL,"POINT (-73.964539031099 40.7809916310012)",NULL,19,4,19,13
"-73.9586086","40.7990327","40A-PM-1014-04","40A","PM",10142018,4,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,False,NULL,False,False,False,False,False,False,False,True,"runs from (ran from path to bushes)","POINT (-73.9586085858962 40.7990326758282)",NULL,19,4,19,13
"-73.9767144","40.7684757","3D-AM-1006-02","03D","AM",10062018,2,"Adult","Cinnamon","Gray","Cinnamon+Gray",NULL,"Above Ground","25","tree",True,False,True,False,False,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9767143644151 40.7684756941321)",NULL,19,4,19,13
"-73.9691521","40.7717104","10H-AM-1014-06","10H","AM",10142018,6,NULL,"Cinnamon",NULL,"Cinnamon+",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9691520826028 40.7717104037783)",NULL,19,4,19,13
"-73.9722057","40.7805112","17A-PM-1013-03","17A","PM",10132018,3,"Adult","Gray",NULL,"Gray+",NULL,"Above Ground","15","tree",False,False,False,False,False,"grooming! & scratching",False,False,False,False,False,False,True,False,NULL,"POINT (-73.9722056538718 40.7805111762703)",NULL,19,4,19,13
"-73.9628983","40.7884305","28D-PM-1019-01","28D","PM",10192018,1,"Adult","Gray","White","Gray+White",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9628982772673 40.7884304803386)",NULL,19,4,19,13
"-73.9730181","40.7794601","16A-AM-1013-02","16A","AM",10132018,2,"Adult","Black",NULL,"Black+",NULL,"Above Ground",NULL,NULL,False,False,False,False,True,NULL,False,False,False,False,False,True,False,False,NULL,"POINT (-73.9730181306326 40.7794601322427)",NULL,19,4,19,13
"-73.9576325","40.7988449","41B-AM-1010-04","41B","AM",10102018,4,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9576325087936 40.7988448745116)",NULL,19,4,19,13
"-73.9554416","40.7984201","41D-AM-1014-03","41D","AM",10142018,3,"Adult","Gray","Black, Cinnamon","Gray+Black, Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9554415665082 40.7984201416018)",NULL,19,4,19,13
"-73.9768173","40.7661262","1F-PM-1019-01","01F","PM",10192018,1,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,False,True,NULL,"POINT (-73.9768173303165 40.7661261813557)",NULL,19,4,19,13
"-73.9577010","40.7961260","38C-PM-1014-10","38C","PM",10142018,10,"Juvenile","Gray","White","Gray+White",NULL,"Above Ground","10",NULL,False,False,True,True,True,"climbing (down from ~10')",False,False,False,False,False,False,False,True,NULL,"POINT (-73.9577009571427 40.796126044521)",NULL,19,4,19,13
"-73.9745801","40.7673565","3F-AM-1006-08","03F","AM",10062018,8,"Juvenile","Gray","Cinnamon, White","Gray+Cinnamon, White",NULL,"Ground Plane","FALSE","close to tall tree & light post",True,False,False,False,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9745800592393 40.767356541975)",NULL,19,4,19,13
"-73.9565646","40.7959040","38D-PM-1006-03","38D","PM",10062018,3,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9565645716564 40.795903994957705)",NULL,19,4,19,13
"-73.9756895","40.7681638","4E-AM-1020-03","04E","AM",10202018,3,"Adult","Cinnamon","Black","Cinnamon+Black",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9756894776708 40.7681638218212)",NULL,19,4,19,13
"-73.9669892","40.7835635","22C-PM-1006-07","22C","PM",10062018,7,"Adult","Gray",NULL,"Gray+",NULL,"Above Ground","10",NULL,False,False,True,False,False,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9669891940463 40.7835635162331)",NULL,19,4,19,13
"-73.9630821","40.7821632","22G-PM-1018-01","22G","PM",10182018,1,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White","Gray & Cinnamon selected as Primary. White selected as Highlights. Made executive adjustments.","Ground Plane","FALSE",NULL,True,False,False,True,False,NULL,False,False,False,True,False,False,True,False,NULL,"POINT (-73.9630820577441 40.7821632293136)",NULL,19,4,19,13
"-73.9590632","40.7963147","38B-AM-1019-04","38B","AM",10192018,4,"Adult","Gray",NULL,"Gray+",NULL,"Above Ground","20",NULL,False,False,False,False,False,"sitting in tree",True,True,False,True,False,False,True,False,"observant","POINT (-73.9590632051055 40.7963146584827)",NULL,19,4,19,13
"-73.9655970","40.7797739","19F-PM-1017-02","19F","PM",10172018,2,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.965596981561 40.7797738845824)",NULL,19,4,19,13
"-73.9787771","40.7693562","3B-AM-1010-07","03B","AM",10102018,7,"Adult","Gray",NULL,"Gray+",NULL,"Above Ground","10",NULL,False,False,True,False,False,"together w/ #8",False,False,False,True,False,False,True,False,NULL,"POINT (-73.9787771053108 40.76935621227501)",NULL,19,4,19,13
"-73.9755372","40.7733561","9C-PM-1006-02","09C","PM",10062018,2,"Adult","Gray","White","Gray+White",NULL,"Above Ground","15",NULL,False,True,False,False,False,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9755371849972 40.7733561233828)",NULL,19,4,19,13
"-73.9605555","40.7901474","31E-PM-1006-09","31E","PM",10062018,9,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,False,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9605554843228 40.7901473714024)",NULL,19,4,19,13
"-73.9789252","40.7699559","4B-AM-1010-02","04B","AM",10102018,2,"Juvenile","Cinnamon","Gray, White","Cinnamon+Gray, White",NULL,"Above Ground","30",NULL,False,False,True,True,True,NULL,True,False,False,False,False,False,True,False,NULL,"POINT (-73.9789251806378 40.7699558513225)",NULL,19,4,19,13
"-73.9689069","40.7816278","19C-PM-1018-07","19C","PM",10182018,7,"Juvenile","Gray","Cinnamon, White","Gray+Cinnamon, White","Gray & Cinnamon selected as Primary. Gray & White selected as Highlights. Made executive adjustments.","Ground Plane","FALSE",NULL,True,False,True,False,False,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.968906907671 40.7816278267843)",NULL,19,4,19,13
"-73.9754334","40.7732391","8C-PM-1013-01","08C","PM",10132018,1,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,True,False,True,False,NULL,"POINT (-73.9754333866435 40.7732390916138)",NULL,19,4,19,13
"-73.9589470","40.7912818","33E-AM-1014-10","33E","AM",10142018,10,"Juvenile","Gray","Cinnamon, White","Gray+Cinnamon, White",NULL,"Above Ground","15",NULL,False,True,False,False,False,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9589470461357 40.7912817646361)",NULL,19,4,19,13
"-73.9715251","40.7746218","11E-PM-1012-07","11E","PM",10122018,7,"Adult","Gray","White","Gray+White",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,False,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9715251156965 40.774621784862)",NULL,19,4,19,13
"-73.9679833","40.7738547","12H-PM-1007-05","12H","PM",10072018,5,NULL,"Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9679833225379 40.7738547093402)",NULL,19,4,19,13
"-73.9564539","40.7936584","36F-PM-1012-05","36F","PM",10122018,5,"Adult","Gray","White","Gray+White",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.956453902485 40.7936584431012)",NULL,19,4,19,13
"-73.9736997","40.7784980","14A-PM-1014-02","14A","PM",10142018,2,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,False,NULL,False,False,False,False,False,False,False,True,NULL,"POINT (-73.9736997033862 40.778497952406)",NULL,19,4,19,13
"-73.9688575","40.7780770","16E-AM-1014-10","16E","AM",10142018,10,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Above Ground","25",NULL,False,False,True,False,False,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9688574856542 40.7780770207023)",NULL,19,4,19,13
"-73.9668243","40.7753405","14H-PM-1012-04","14H","PM",10122018,4,"Adult","Cinnamon","Gray","Cinnamon+Gray",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,False,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.966824257293 40.7753405377869)",NULL,19,4,19,13
"-73.9712863","40.7746988","12E-AM-1017-01","12E","AM",10172018,1,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9712863172608 40.774698758184)",NULL,19,4,19,13
"-73.9680172","40.7724644","11I-PM-1012-07","11I","PM",10122018,7,"Juvenile","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,"burying its food into the ground",False,False,False,False,False,False,False,False,NULL,"POINT (-73.96801718943512 40.7724644426313)",NULL,19,4,19,13
"-73.9765867","40.7674304","2E-PM-1014-01","02E","PM",10142018,1,"Adult","Gray","White","Gray+White",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,True,True,False,False,NULL,"POINT (-73.9765867029226 40.7674304266107)",NULL,19,4,19,13
"-73.9646174","40.7781288","18H-AM-1018-01","18H","AM",10182018,1,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE","Running from one tree to the other",True,True,False,False,False,"playing?",False,False,False,False,False,False,False,False,NULL,"POINT (-73.9646174034945 40.7781287528262)",NULL,19,4,19,13
"-73.9663961","40.7750691","14H-PM-1012-06","14H","PM",10122018,6,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White","Gray & Cinnamon selected as Primary with a note that it was hard to tell.","Ground Plane","FALSE",NULL,False,False,False,True,True,NULL,False,False,False,False,True,False,True,False,NULL,"POINT (-73.9663961415789 40.7750691120996)",NULL,19,4,19,13
"-73.9767850","40.7685665","3D-PM-1010-04","03D","PM",10102018,4,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9767849679735 40.768566516928)",NULL,19,4,19,13
"-73.9576974","40.7997577","42A-PM-1014-01","42A","PM",10142018,1,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,True,"up on hind legs looking around",False,False,False,False,False,False,False,False,"came to about 10' away then ran off","POINT (-73.957697363244 40.7997576909042)",NULL,19,4,19,13
"-73.9767370","40.7735074","8B-PM-1012-05","08B","PM",10122018,5,"Adult","Cinnamon","White","Cinnamon+White",NULL,"Ground Plane","FALSE",NULL,False,False,True,True,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9767369686171 40.7735074437085)",NULL,19,4,19,13
"-73.9674587","40.7769923","15G-AM-1008-02","15G","AM",10082018,2,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,False,NULL,False,False,False,False,False,False,False,True,NULL,"POINT (-73.967458693983 40.7769922522105)",NULL,19,4,19,13
"-73.9756871","40.7733647","9B-AM-1010-09","09B","AM",10102018,9,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,True,False,False,True,False,"food in mouth",False,False,False,False,False,False,False,False,NULL,"POINT (-73.9756870789187 40.7733646782679)",NULL,19,4,19,13
"-73.9576897","40.7964695","38C-AM-1019-02","38C","AM",10192018,2,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,False,NULL,False,False,False,False,True,False,True,False,NULL,"POINT (-73.9576897478787 40.7964695328457)",NULL,19,4,19,13
"-73.9743060","40.7687902","5F-PM-1007-02","05F","PM",10072018,2,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,True,False,True,False,NULL,"POINT (-73.9743060404813 40.7687901781431)",NULL,19,4,19,13
"-73.9723678","40.7667315","3H-AM-1008-04","03H","AM",10082018,4,"Adult","Black",NULL,"Black+",NULL,"Above Ground","50",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9723677854798 40.7667315410871)",NULL,19,4,19,13
"-73.9728654","40.7724853","9E-AM-1008-04","09E","AM",10082018,4,"Adult","Gray","White","Gray+White",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,False,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9728654439465 40.7724853142211)",NULL,19,4,19,13
"-73.9715922","40.7746153","11E-PM-1012-06","11E","PM",10122018,6,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White","Gray & Cinnamon selected as Primary. White selected as Highlights. Made executive adjustments.","Above Ground","5",NULL,False,False,True,True,False,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9715921982161 40.7746153066601)",NULL,19,4,19,13
"-73.9737248","40.7759469","12C-PM-1017-01","12C","PM",10172018,1,"Juvenile","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,True,False,False,True,False,"digging/burying,drinking from lake",False,False,False,False,True,False,True,False,NULL,"POINT (-73.9737247632185 40.7759469280872)",NULL,19,4,19,13
"-73.9728361","40.7660637","3H-PM-1014-04","03H","PM",10142018,4,"Adult","Black","Cinnamon","Black+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,False,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9728360875598 40.7660637295671)",NULL,19,4,19,13
"-73.9691692","40.7725331","10H-PM-1007-02","10H","PM",10072018,2,"Adult","Gray","White","Gray+White",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,True,False,False,False,NULL,"POINT (-73.9691692160865 40.7725330502929)",NULL,19,4,19,13
"-73.9567801","40.7960097","38D-AM-1017-01","38D","AM",10172018,1,NULL,NULL,NULL,"+",NULL,"Above Ground","30",NULL,False,False,False,False,False,NULL,True,False,False,False,False,False,False,False,NULL,"POINT (-73.9567801028221 40.7960096659564)",NULL,19,4,19,13
"-73.9678621","40.7847190","23B-PM-1012-03","23B","PM",10122018,3,"Adult","Gray","White","Gray+White",NULL,"Ground Plane","FALSE",NULL,False,True,False,False,True,"2/3 were chasing each other",False,False,False,False,True,False,False,True,NULL,"POINT (-73.96786208407411 40.784719027304)",NULL,19,4,19,13
"-73.9717515","40.7747999","11D-PM-1006-04","11D","PM",10062018,4,"Adult","Black",NULL,"Black+",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,True,NULL,False,False,False,False,False,False,False,True,NULL,"POINT (-73.9717515173863 40.7747999274418)",NULL,19,4,19,13
"-73.9724619","40.7745022","11D-AM-1010-02","11D","AM",10102018,2,"Adult","Cinnamon","Gray, White","Cinnamon+Gray, White",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,"walking",False,False,False,False,True,False,False,True,NULL,"POINT (-73.9724618533895 40.7745021602455)",NULL,19,4,19,13
"-73.9694682","40.7705858","8I-AM-1006-06","08I","AM",10062018,6,"Adult","Gray","White","Gray+White",NULL,"Above Ground",NULL,NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9694681803635 40.770585795359)",NULL,19,4,19,13
"-73.9709797","40.7769096","14D-AM-1014-07","14D","AM",10142018,7,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,True,False,False,NULL,"POINT (-73.9709797467807 40.7769095710679)",NULL,19,4,19,13
"-73.9771925","40.7666723","1E-PM-1007-01","01E","PM",10072018,1,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,True,False,False,"people feeding squirrel","POINT (-73.9771924901559 40.7666722729471)",NULL,19,4,19,13
"-73.9754923","40.7707686","6D-AM-1008-03","06D","AM",10082018,3,"Juvenile","Gray",NULL,"Gray+",NULL,"Above Ground","10",NULL,False,False,False,False,False,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9754922970511 40.7707686392991)",NULL,19,4,19,13
"-73.9704679","40.7773384","14D-PM-1019-10","14D","PM",10192018,10,"Adult","Gray",NULL,"Gray+",NULL,"Above Ground","20",NULL,False,False,True,False,False,NULL,False,False,False,True,False,False,False,True,NULL,"POINT (-73.9704679459444 40.7773384236212)",NULL,19,4,19,13
"-73.9531263","40.7965675","40F-PM-1006-01","40F","PM",10062018,1,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9531263214136 40.7965675089932)",NULL,19,4,19,13
"-73.9673490","40.7782728","17F-PM-1020-02","17F","PM",10202018,2,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Above Ground","25",NULL,False,False,False,True,False,NULL,False,False,False,False,False,False,False,True,NULL,"POINT (-73.9673490137465 40.7782728130401)",NULL,19,4,19,13
"-73.9716621","40.7742862","11E-AM-1013-01","11E","AM",10132018,1,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,False,False,True,True,False,NULL,False,False,False,False,False,False,False,True,NULL,"POINT (-73.9716621112698 40.7742862219469)",NULL,19,4,19,13
"-73.9695118","40.7802676","18C-PM-1018-07","18C","PM",10182018,7,NULL,"Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,True,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9695117797648 40.780267574323304)",NULL,19,4,19,13
"-73.9730285","40.7702463","7F-AM-1008-04","07F","AM",10082018,4,"Adult","Gray","White","Gray+White",NULL,"Ground Plane","FALSE","bush",False,True,False,False,False,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9730284815849 40.7702462529502)",NULL,19,4,19,13
"-73.9665363","40.7844968","23C-PM-1014-04","23C","PM",10142018,4,"Adult","Gray",NULL,"Gray+",NULL,"Above Ground","8",NULL,False,False,False,False,False,"being chased by #3 across trees",False,False,False,False,False,False,False,False,NULL,"POINT (-73.9665363265054 40.7844967881001)",NULL,19,4,19,13
"-73.9533646","40.7983709","42F-AM-1019-01","42F","AM",10192018,1,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,False,NULL,False,False,False,False,True,False,False,True,"runs from (me)","POINT (-73.9533645762606 40.7983709215535)",NULL,19,4,19,13
"-73.9719195","40.7748001","11D-AM-1010-04","11D","AM",10102018,4,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,True,NULL,False,False,False,False,True,False,False,False,NULL,"POINT (-73.9719194877439 40.7748000962909)",NULL,19,4,19,13
"-73.9786310","40.7669349","1D-AM-1006-05","01D","AM",10062018,5,"Adult","Cinnamon","White","Cinnamon+White",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,False,NULL,False,False,False,False,True,False,False,False,NULL,"POINT (-73.9786310308892 40.7669349368183)",NULL,19,4,19,13
"-73.9657385","40.7886963","27B-PM-1006-01","27B","PM",10062018,1,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE","By large tree",False,False,False,True,True,NULL,False,False,False,False,False,False,False,True,NULL,"POINT (-73.965738547469 40.7886962740167)",NULL,19,4,19,13
"-73.9562177","40.7983413","41C-PM-1007-03","41C","PM",10072018,3,"Adult","Gray","White","Gray+White",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,False,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9562177305881 40.7983413276331)",NULL,19,4,19,13
"-73.9663125","40.7795440","18F-PM-1008-02","18F","PM",10082018,2,"Adult","Gray",NULL,"Gray+",NULL,NULL,NULL,NULL,False,False,False,False,False,"hopping around",False,False,False,False,False,False,False,True,NULL,"POINT (-73.9663124560664 40.779544003786)",NULL,19,4,19,13
"-73.9531965","40.7947438","38G-PM-1020-11","38G","PM",10202018,11,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,False,NULL,False,False,False,True,False,True,True,False,NULL,"POINT (-73.9531965469704 40.7947437983977)",NULL,19,4,19,13
"-73.9800337","40.7683608","2B-PM-1013-04","02B","PM",10132018,4,"Adult","Gray","White","Gray+White",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,False,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.980033740004 40.7683608292333)",NULL,19,4,19,13
"-73.9564777","40.7993068","42C-AM-1007-01","42C","AM",10072018,1,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,False,"nut in mouth",False,False,False,False,False,False,False,True,NULL,"POINT (-73.9564777440695 40.7993068355401)",NULL,19,4,19,13
"-73.9745818","40.7654499","1G-AM-1006-01","01G","AM",10062018,1,"Adult","Black",NULL,"Black+",NULL,"Ground Plane","FALSE",NULL,False,True,False,False,True,NULL,False,False,False,False,True,False,True,False,NULL,"POINT (-73.9745818450109 40.7654498873627)",NULL,19,4,19,13
"-73.9727310","40.7787017","15B-PM-1017-02","15B","PM",10172018,2,"Adult","Gray","White","Gray+White",NULL,"Ground Plane","FALSE","tree",False,False,True,True,True,"digging,chewing on tree—has nut in mouth!",False,False,False,False,False,False,False,True,NULL,"POINT (-73.97273103977982 40.7787016773517)",NULL,19,4,19,13
"-73.9636232","40.7927451","32A-PM-1013-04","32A","PM",10132018,4,"Adult","Gray","White","Gray+White",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,True,False,True,False,NULL,"POINT (-73.963623175585 40.7927451068919)",NULL,19,4,19,13
"-73.9636740","40.7903538","30B-AM-1007-12","30B","AM",10072018,12,"Adult","Gray",NULL,"Gray+",NULL,"Above Ground","4",NULL,False,False,True,False,True,NULL,False,False,False,False,False,False,False,True,NULL,"POINT (-73.96367401703081 40.79035382249771)",NULL,19,4,19,13
"-73.9675309","40.7788650","17E-AM-1017-09","17E","AM",10172018,9,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,False,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9675309175947 40.7788649926486)",NULL,19,4,19,13
